latitude,longitude,list_of_profile_keys,list_of_profiles,list_of_reference_keys,list_of_method_keys,timestamp_min,timestamp_max,num_measurements
-67.603462,137.769781,3022 / 3109 / 3198 / 3287 / 3377 / 3399 / 3490 / 3579 / 3670 / 3758 / 3846 / 3934 / 4025 / 4116 / 4204 / 4225 / 4316 / 4407,C43_2007 / C43_2008 / C43_2009 / C43_2010 / C43_2011 / C43_2012 / C43_2013 / C43_2014 / C43_2015 / C43_2016 / C43_2017 / C43_2018 / C43_2019 / C43_2020 / C43_2021 / C43_2022 / C43_2023 / C43_2024,257,6.0,2007-01-15,2024-01-15,139
-67.591877,137.820931,3108 / 3197 / 3286 / 3376 / 3398 / 3489 / 3578 / 3669 / 3757 / 3845 / 3933 / 4024 / 4115 / 4203 / 4224 / 4315 / 4406,C41_2008 / C41_2009 / C41_2010 / C41_2011 / C41_2012 / C41_2013 / C41_2014 / C41_2015 / C41_2016 / C41_2017 / C41_2018 / C41_2019 / C41_2020 / C41_2021 / C41_2022 / C41_2023 / C41_2024,257,6.0,2008-01-15,2024-01-15,118
-67.579185,137.867124,3021 / 3107 / 3196 / 3285 / 3375 / 3397 / 3488 / 3577 / 3668 / 3756 / 3844 / 3932 / 4023 / 4114 / 4202 / 4223 / 4314 / 4405,C39_2007 / C39_2008 / C39_2009 / C39_2010 / C39_2011 / C39_2012 / C39_2013 / C39_2014 / C39_2015 / C39_2016 / C39_2017 / C39_2018 / C39_2019 / C39_2020 / C39_2021 / C39_2022 / C39_2023 / C39_2024,257,6.0,2007-01-15,2024-01-15,135
-67.56938,137.921136,3106 / 3195 / 3284 / 3374 / 3396 / 3487 / 3576 / 3667 / 3755 / 3843 / 4022 / 4113 / 4201 / 4222 / 4313 / 4404,C36_2008 / C36_2009 / C36_2010 / C36_2011 / C36_2012 / C36_2013 / C36_2014 / C36_2015 / C36_2016 / C36_2017 / C36_2019 / C36_2020 / C36_2021 / C36_2022 / C36_2023 / C36_2024,257,6.0,2008-01-15,2024-01-15,103
-67.558242,137.973824,2989 / 3105 / 3194 / 3283 / 3373 / 3395 / 3486 / 3575 / 3666 / 3754 / 3842 / 3931 / 4021 / 4112 / 4200 / 4221 / 4312 / 4403,C33_2006 / C33_2008 / C33_2009 / C33_2010 / C33_2011 / C33_2012 / C33_2013 / C33_2014 / C33_2015 / C33_2016 / C33_2017 / C33_2018 / C33_2019 / C33_2020 / C33_2021 / C33_2022 / C33_2023 / C33_2024,257,6.0,2006-01-15,2024-01-15,131
-67.546322,138.022617,3020 / 3104 / 3193 / 3282 / 3372 / 3394 / 3485 / 3574 / 3665 / 3753 / 3841 / 3930 / 4020 / 4111 / 4199 / 4220 / 4311 / 4402,C31_2007 / C31_2008 / C31_2009 / C31_2010 / C31_2011 / C31_2012 / C31_2013 / C31_2014 / C31_2015 / C31_2016 / C31_2017 / C31_2018 / C31_2019 / C31_2020 / C31_2021 / C31_2022 / C31_2023 / C31_2024,257,6.0,2007-01-15,2024-01-15,133
-67.535525,138.07516,3103 / 3192 / 3281 / 3371 / 3393 / 3484 / 3664 / 3752 / 3840 / 3929 / 4019 / 4110 / 4198 / 4219 / 4310 / 4401,C28_2008 / C28_2009 / C28_2010 / C28_2011 / C28_2012 / C28_2013 / C28_2015 / C28_2016 / C28_2017 / C28_2018 / C28_2019 / C28_2020 / C28_2021 / C28_2022 / C28_2023 / C28_2024,257,6.0,2008-01-15,2024-01-15,114
-67.524282,138.123259,3102 / 3191 / 3280 / 3370 / 3392 / 3483 / 3573 / 3663 / 3751 / 3839 / 3928 / 4018 / 4109 / 4197 / 4218 / 4309 / 4400,C26_2008 / C26_2009 / C26_2010 / C26_2011 / C26_2012 / C26_2013 / C26_2014 / C26_2015 / C26_2016 / C26_2017 / C26_2018 / C26_2019 / C26_2020 / C26_2021 / C26_2022 / C26_2023 / C26_2024,257,6.0,2008-01-15,2024-01-15,125
-67.512683,138.175493,3019 / 3101 / 3190 / 3279 / 3369 / 3391 / 3482 / 3572 / 3662 / 3750 / 3838 / 3927 / 4017 / 4108 / 4196 / 4217 / 4308 / 4399,C23_2007 / C23_2008 / C23_2009 / C23_2010 / C23_2011 / C23_2012 / C23_2013 / C23_2014 / C23_2015 / C23_2016 / C23_2017 / C23_2018 / C23_2019 / C23_2020 / C23_2021 / C23_2022 / C23_2023 / C23_2024,257,6.0,2007-01-15,2024-01-15,137
-67.501977,138.225423,3100 / 3189 / 3278 / 3368 / 3390 / 3481 / 3571 / 3661 / 3749 / 3837 / 3926 / 4016 / 4107 / 4195 / 4216 / 4307 / 4398,C21_2008 / C21_2009 / C21_2010 / C21_2011 / C21_2012 / C21_2013 / C21_2014 / C21_2015 / C21_2016 / C21_2017 / C21_2018 / C21_2019 / C21_2020 / C21_2021 / C21_2022 / C21_2023 / C21_2024,257,6.0,2008-01-15,2024-01-15,109
-67.490328,138.275311,3099 / 3188 / 3277 / 3367 / 3389 / 3480 / 3570 / 3660 / 3748 / 3836 / 3925 / 4015 / 4106 / 4194 / 4215 / 4306 / 4397,C19_2008 / C19_2009 / C19_2010 / C19_2011 / C19_2012 / C19_2013 / C19_2014 / C19_2015 / C19_2016 / C19_2017 / C19_2018 / C19_2019 / C19_2020 / C19_2021 / C19_2022 / C19_2023 / C19_2024,257,6.0,2008-01-15,2024-01-15,117
-67.48021,138.3261,3018 / 3098 / 3187 / 3276 / 3366 / 3388 / 3479 / 3569 / 3659 / 3747 / 3835 / 3924 / 4014 / 4105 / 4193 / 4214 / 4305 / 4396,C16_2007 / C16_2008 / C16_2009 / C16_2010 / C16_2011 / C16_2012 / C16_2013 / C16_2014 / C16_2015 / C16_2016 / C16_2017 / C16_2018 / C16_2019 / C16_2020 / C16_2021 / C16_2022 / C16_2023 / C16_2024,257,6.0,2007-01-15,2024-01-15,131
-67.467426,138.374501,2988 / 3097 / 3186 / 3275 / 3365 / 3387 / 3478 / 3568 / 3658 / 3746 / 3834 / 3923 / 4013 / 4104 / 4192 / 4213 / 4304 / 4395,C14_2006 / C14_2008 / C14_2009 / C14_2010 / C14_2011 / C14_2012 / C14_2013 / C14_2014 / C14_2015 / C14_2016 / C14_2017 / C14_2018 / C14_2019 / C14_2020 / C14_2021 / C14_2022 / C14_2023 / C14_2024,257,6.0,2006-01-15,2024-01-15,126
-67.456521,138.426573,3096 / 3185 / 3274 / 3364 / 3386 / 3477 / 3567 / 3657 / 3745 / 3833 / 3922 / 4012 / 4103 / 4191 / 4212 / 4303 / 4394,C11_2008 / C11_2009 / C11_2010 / C11_2011 / C11_2012 / C11_2013 / C11_2014 / C11_2015 / C11_2016 / C11_2017 / C11_2018 / C11_2019 / C11_2020 / C11_2021 / C11_2022 / C11_2023 / C11_2024,257,6.0,2008-01-15,2024-01-15,121
-67.445195,138.476996,3017 / 3095 / 3184 / 3273 / 3363 / 3385 / 3476 / 3566 / 3656 / 3744 / 3832 / 3921 / 4011 / 4102 / 4190 / 4211 / 4302 / 4393,C09_2007 / C09_2008 / C09_2009 / C09_2010 / C09_2011 / C09_2012 / C09_2013 / C09_2014 / C09_2015 / C09_2016 / C09_2017 / C09_2018 / C09_2019 / C09_2020 / C09_2021 / C09_2022 / C09_2023 / C09_2024,257,6.0,2007-01-15,2024-01-15,135
-67.444,-64.953003,661,NA,44,14.0,2015-12-01,2015-12-01,19081
-67.433709,138.527097,2987 / 3094 / 3183 / 3272 / 3362 / 3384 / 3475 / 3565 / 3655 / 3743 / 3831 / 3920 / 4010 / 4101 / 4189 / 4210 / 4301 / 4392,C06_2006 / C06_2008 / C06_2009 / C06_2010 / C06_2011 / C06_2012 / C06_2013 / C06_2014 / C06_2015 / C06_2016 / C06_2017 / C06_2018 / C06_2019 / C06_2020 / C06_2021 / C06_2022 / C06_2023 / C06_2024,257,6.0,2006-01-15,2024-01-15,117
-67.42337,138.579102,2962 / 3093 / 3182 / 3271 / 3361 / 3383 / 3474 / 3564 / 3654 / 3742 / 3830 / 3919 / 4009 / 4100 / 4188 / 4209 / 4300 / 4391,C04_2005 / C04_2008 / C04_2009 / C04_2010 / C04_2011 / C04_2012 / C04_2013 / C04_2014 / C04_2015 / C04_2016 / C04_2017 / C04_2018 / C04_2019 / C04_2020 / C04_2021 / C04_2022 / C04_2023 / C04_2024,257,6.0,2005-01-15,2024-01-15,126
-67.415,138.602005,1706,NA,177,4.0,2009-02-08,2009-02-08,7
-67.411484,138.630768,2961 / 2986 / 3016 / 3092 / 3181 / 3270 / 3360 / 3382 / 3473 / 3563 / 3653 / 3741 / 3829 / 3918 / 4008 / 4099 / 4187 / 4208 / 4299 / 4390,C01_2005 / C01_2006 / C01_2007 / C01_2008 / C01_2009 / C01_2010 / C01_2011 / C01_2012 / C01_2013 / C01_2014 / C01_2015 / C01_2016 / C01_2017 / C01_2018 / C01_2019 / C01_2020 / C01_2021 / C01_2022 / C01_2023 / C01_2024,257,6.0,2005-01-15,2024-01-15,182
-67.398949,138.684479,2960 / 3091 / 3180 / 3269 / 3359 / 3472 / 3562 / 3652 / 3740 / 3828 / 3917 / 4007 / 4098 / 4186 / 4298 / 4389,988_2005 / 988_2008 / 988_2009 / 988_2010 / 988_2011 / 988_2013 / 988_2014 / 988_2015 / 988_2016 / 988_2017 / 988_2018 / 988_2019 / 988_2020 / 988_2021 / 988_2023 / 988_2024,257,6.0,2005-01-15,2024-01-15,99
-67.38633,138.72417,2867,d47-asuma,255,4.0,2016-12-31,2016-12-31,71
-67.383333,138.716667,4433,D47,271,4.0,1989-01-10,1989-01-10,104
-67.383301,138.733871,2959 / 3090 / 3179 / 3268 / 3358 / 3471 / 3561 / 3651 / 3739 / 3827 / 3916 / 4006 / 4097 / 4185 / 4297 / 4388,960_2005 / 960_2008 / 960_2009 / 960_2010 / 960_2011 / 960_2013 / 960_2014 / 960_2015 / 960_2016 / 960_2017 / 960_2018 / 960_2019 / 960_2020 / 960_2021 / 960_2023 / 960_2024,257,6.0,2005-01-15,2024-01-15,105
-67.363243,138.757523,2958 / 3015 / 3089 / 3178 / 3267 / 3357 / 3470 / 3560 / 3650 / 3738 / 3826 / 3915 / 4005 / 4096 / 4184 / 4296 / 4387,936_2005 / 936_2007 / 936_2008 / 936_2009 / 936_2010 / 936_2011 / 936_2013 / 936_2014 / 936_2015 / 936_2016 / 936_2017 / 936_2018 / 936_2019 / 936_2020 / 936_2021 / 936_2023 / 936_2024,257,6.0,2005-01-15,2024-01-15,126
-67.341988,138.780975,2957 / 2985 / 3088 / 3177 / 3266 / 3356 / 3469 / 3559 / 3649 / 3737 / 3825 / 3914 / 4004 / 4095 / 4183 / 4295 / 4386,910_2005 / 910_2006 / 910_2008 / 910_2009 / 910_2010 / 910_2011 / 910_2013 / 910_2014 / 910_2015 / 910_2016 / 910_2017 / 910_2018 / 910_2019 / 910_2020 / 910_2021 / 910_2023 / 910_2024,257,6.0,2005-01-15,2024-01-15,120
-67.320847,138.803146,2956 / 3087 / 3176 / 3265 / 3355 / 3468 / 3558 / 3648 / 3736 / 3824 / 3913 / 4003 / 4094 / 4182 / 4294 / 4385,885_2005 / 885_2008 / 885_2009 / 885_2010 / 885_2011 / 885_2013 / 885_2014 / 885_2015 / 885_2016 / 885_2017 / 885_2018 / 885_2019 / 885_2020 / 885_2021 / 885_2023 / 885_2024,257,6.0,2005-01-15,2024-01-15,98
-67.29985,138.827225,2955 / 2984 / 3014 / 3086 / 3175 / 3264 / 3354 / 3467 / 3557 / 3647 / 3735 / 3823 / 3912 / 4002 / 4093 / 4181 / 4293 / 4384,859_2005 / 859_2006 / 859_2007 / 859_2008 / 859_2009 / 859_2010 / 859_2011 / 859_2013 / 859_2014 / 859_2015 / 859_2016 / 859_2017 / 859_2018 / 859_2019 / 859_2020 / 859_2021 / 859_2023 / 859_2024,257,6.0,2005-01-15,2024-01-15,120
-67.279335,138.851578,2954 / 3085 / 3174 / 3263 / 3353 / 3466 / 3556 / 3646 / 3734 / 3822 / 3911 / 4001 / 4092 / 4180 / 4292 / 4383,834_2005 / 834_2008 / 834_2009 / 834_2010 / 834_2011 / 834_2013 / 834_2014 / 834_2015 / 834_2016 / 834_2017 / 834_2018 / 834_2019 / 834_2020 / 834_2021 / 834_2023 / 834_2024,257,6.0,2005-01-15,2024-01-15,111
-67.257767,138.874146,2953 / 2983 / 3084 / 3173 / 3262 / 3352 / 3465 / 3555 / 3645 / 3733 / 3821 / 3910 / 4000 / 4091 / 4179 / 4291 / 4382,808_2005 / 808_2006 / 808_2008 / 808_2009 / 808_2010 / 808_2011 / 808_2013 / 808_2014 / 808_2015 / 808_2016 / 808_2017 / 808_2018 / 808_2019 / 808_2020 / 808_2021 / 808_2023 / 808_2024,257,6.0,2005-01-15,2024-01-15,129
-67.237007,138.896973,2952 / 3013 / 3083 / 3172 / 3261 / 3351 / 3464 / 3554 / 3644 / 3732 / 3820 / 3909 / 3999 / 4090 / 4178 / 4290 / 4381,783_2005 / 783_2007 / 783_2008 / 783_2009 / 783_2010 / 783_2011 / 783_2013 / 783_2014 / 783_2015 / 783_2016 / 783_2017 / 783_2018 / 783_2019 / 783_2020 / 783_2021 / 783_2023 / 783_2024,257,6.0,2005-01-15,2024-01-15,127
-67.215286,138.921722,2951 / 2982 / 3082 / 3171 / 3260 / 3350 / 3463 / 3553 / 3643 / 3731 / 3819 / 3908 / 3998 / 4089 / 4177 / 4289 / 4380,757_2005 / 757_2006 / 757_2008 / 757_2009 / 757_2010 / 757_2011 / 757_2013 / 757_2014 / 757_2015 / 757_2016 / 757_2017 / 757_2018 / 757_2019 / 757_2020 / 757_2021 / 757_2023 / 757_2024,257,6.0,2005-01-15,2024-01-15,116
-67.194412,138.944916,2950 / 3081 / 3170 / 3259 / 3349 / 3462 / 3552 / 3642 / 3730 / 3818 / 3907 / 3997 / 4088 / 4176 / 4288 / 4379,731_2005 / 731_2008 / 731_2009 / 731_2010 / 731_2011 / 731_2013 / 731_2014 / 731_2015 / 731_2016 / 731_2017 / 731_2018 / 731_2019 / 731_2020 / 731_2021 / 731_2023 / 731_2024,257,6.0,2005-01-15,2024-01-15,121
-67.172989,138.96875,2949 / 2981 / 3012 / 3080 / 3169 / 3258 / 3348 / 3461 / 3551 / 3641 / 3729 / 3817 / 3906 / 3996 / 4087 / 4175 / 4287 / 4378,705_2005 / 705_2006 / 705_2007 / 705_2008 / 705_2009 / 705_2010 / 705_2011 / 705_2013 / 705_2014 / 705_2015 / 705_2016 / 705_2017 / 705_2018 / 705_2019 / 705_2020 / 705_2021 / 705_2023 / 705_2024,257,6.0,2005-01-15,2024-01-15,128
-67.151581,138.992218,2948 / 2980 / 3079 / 3168 / 3257 / 3347 / 3460 / 3550 / 3640 / 3728 / 3816 / 3905 / 3995 / 4086 / 4174 / 4286 / 4377,680_2005 / 680_2006 / 680_2008 / 680_2009 / 680_2010 / 680_2011 / 680_2013 / 680_2014 / 680_2015 / 680_2016 / 680_2017 / 680_2018 / 680_2019 / 680_2020 / 680_2021 / 680_2023 / 680_2024,257,6.0,2005-01-15,2024-01-15,113
-67.130058,139.016449,2947 / 3078 / 3167 / 3256 / 3346 / 3459 / 3549 / 3639 / 3727 / 3815 / 3904 / 3994 / 4085 / 4173 / 4285 / 4376,653_2005 / 653_2008 / 653_2009 / 653_2010 / 653_2011 / 653_2013 / 653_2014 / 653_2015 / 653_2016 / 653_2017 / 653_2018 / 653_2019 / 653_2020 / 653_2021 / 653_2023 / 653_2024,257,6.0,2005-01-15,2024-01-15,108
-67.108925,139.039551,2946 / 2979 / 3011 / 3077 / 3166 / 3255 / 3345 / 3458 / 3548 / 3638 / 3726 / 3814 / 3903 / 3993 / 4084 / 4172 / 4284 / 4375,628_2005 / 628_2006 / 628_2007 / 628_2008 / 628_2009 / 628_2010 / 628_2011 / 628_2013 / 628_2014 / 628_2015 / 628_2016 / 628_2017 / 628_2018 / 628_2019 / 628_2020 / 628_2021 / 628_2023 / 628_2024,257,6.0,2005-01-15,2024-01-15,117
-67.087738,139.063644,2945 / 2978 / 3076 / 3165 / 3254 / 3344 / 3457 / 3547 / 3637 / 3725 / 3813 / 3902 / 3992 / 4083 / 4171 / 4283 / 4374,602_2005 / 602_2006 / 602_2008 / 602_2009 / 602_2010 / 602_2011 / 602_2013 / 602_2014 / 602_2015 / 602_2016 / 602_2017 / 602_2018 / 602_2019 / 602_2020 / 602_2021 / 602_2023 / 602_2024,257,6.0,2005-01-15,2024-01-15,137
-67.072456,139.088043,2944 / 3075 / 3164 / 3253 / 3343 / 3456 / 3546 / 3636 / 3724 / 3812 / 3901 / 3991 / 4082 / 4170 / 4282 / 4373,582_2005 / 582_2008 / 582_2009 / 582_2010 / 582_2011 / 582_2013 / 582_2014 / 582_2015 / 582_2016 / 582_2017 / 582_2018 / 582_2019 / 582_2020 / 582_2021 / 582_2023 / 582_2024,257,6.0,2005-01-15,2024-01-15,96
-67.057274,139.112869,2943 / 3010 / 3074 / 3163 / 3252 / 3342 / 3455 / 3545 / 3635 / 3723 / 3811 / 3900 / 3990 / 4081 / 4169 / 4281 / 4372,562_2005 / 562_2007 / 562_2008 / 562_2009 / 562_2010 / 562_2011 / 562_2013 / 562_2014 / 562_2015 / 562_2016 / 562_2017 / 562_2018 / 562_2019 / 562_2020 / 562_2021 / 562_2023 / 562_2024,257,6.0,2005-01-15,2024-01-15,132
-67.041802,139.136581,2942 / 3009 / 3073 / 3162 / 3251 / 3341 / 3454 / 3544 / 3634 / 3722 / 3810 / 3899 / 3989 / 4080 / 4280 / 4371,542_2005 / 542_2007 / 542_2008 / 542_2009 / 542_2010 / 542_2011 / 542_2013 / 542_2014 / 542_2015 / 542_2016 / 542_2017 / 542_2018 / 542_2019 / 542_2020 / 542_2023 / 542_2024,257,6.0,2005-01-15,2024-01-15,150
-67.025963,139.157898,2941 / 2977 / 3072 / 3161 / 3250 / 3340 / 3453 / 3543 / 3633 / 3721 / 3809 / 3898 / 3988 / 4079 / 4168 / 4279 / 4370,522_2005 / 522_2006 / 522_2008 / 522_2009 / 522_2010 / 522_2011 / 522_2013 / 522_2014 / 522_2015 / 522_2016 / 522_2017 / 522_2018 / 522_2019 / 522_2020 / 522_2021 / 522_2023 / 522_2024,257,6.0,2005-01-15,2024-01-15,126
-67.010132,139.18074,2940 / 3071 / 3160 / 3249 / 3339 / 3452 / 3542 / 3632 / 3720 / 3808 / 3897 / 3987 / 4078 / 4167 / 4278 / 4369,502_2005 / 502_2008 / 502_2009 / 502_2010 / 502_2011 / 502_2013 / 502_2014 / 502_2015 / 502_2016 / 502_2017 / 502_2018 / 502_2019 / 502_2020 / 502_2021 / 502_2023 / 502_2024,257,6.0,2005-01-15,2024-01-15,110
-67.0,-61.486,660,NA,44,14.0,2015-11-01,2015-11-01,20538
-66.996376,139.209412,3008 / 3070 / 3159 / 3248 / 3338 / 3451 / 3541 / 3631 / 3719 / 3807 / 3896 / 3986 / 4077 / 4166 / 4277 / 4368,482_2007 / 482_2008 / 482_2009 / 482_2010 / 482_2011 / 482_2013 / 482_2014 / 482_2015 / 482_2016 / 482_2017 / 482_2018 / 482_2019 / 482_2020 / 482_2021 / 482_2023 / 482_2024,257,6.0,2007-01-15,2024-01-15,117
-66.980637,139.231918,2976 / 3069 / 3158 / 3247 / 3337 / 3450 / 3540 / 3630 / 3718 / 3806 / 3895 / 3985 / 4076 / 4165 / 4276 / 4367,462_2006 / 462_2008 / 462_2009 / 462_2010 / 462_2011 / 462_2013 / 462_2014 / 462_2015 / 462_2016 / 462_2017 / 462_2018 / 462_2019 / 462_2020 / 462_2021 / 462_2023 / 462_2024,257,6.0,2006-01-15,2024-01-15,101
-66.965805,139.256668,2939 / 3068 / 3157 / 3246 / 3336 / 3449 / 3539 / 3629 / 3717 / 3894 / 3984 / 4075 / 4164 / 4275 / 4366,442_2005 / 442_2008 / 442_2009 / 442_2010 / 442_2011 / 442_2013 / 442_2014 / 442_2015 / 442_2016 / 442_2018 / 442_2019 / 442_2020 / 442_2021 / 442_2023 / 442_2024,257,6.0,2005-01-15,2024-01-15,103
-66.949951,139.279938,2938 / 2975 / 3007 / 3067 / 3156 / 3245 / 3335 / 3448 / 3538 / 3628 / 3716 / 3805 / 3893 / 3983 / 4074 / 4163 / 4274 / 4365,422_2005 / 422_2006 / 422_2007 / 422_2008 / 422_2009 / 422_2010 / 422_2011 / 422_2013 / 422_2014 / 422_2015 / 422_2016 / 422_2017 / 422_2018 / 422_2019 / 422_2020 / 422_2021 / 422_2023 / 422_2024,257,6.0,2005-01-15,2024-01-15,139
-66.93586,139.304123,2937 / 3066 / 3155 / 3244 / 3334 / 3447 / 3537 / 3627 / 3715 / 3804 / 3892 / 3982 / 4073 / 4162 / 4273 / 4364,403_2005 / 403_2008 / 403_2009 / 403_2010 / 403_2011 / 403_2013 / 403_2014 / 403_2015 / 403_2016 / 403_2017 / 403_2018 / 403_2019 / 403_2020 / 403_2021 / 403_2023 / 403_2024,257,6.0,2005-01-15,2024-01-15,120
-66.927712,139.317398,2905 / 2936 / 3065 / 3154 / 3243 / 3333 / 3446 / 3536 / 3626 / 3714 / 3891 / 3981 / 4072 / 4161 / 4272 / 4363,392_2004 / 392_2005 / 392_2008 / 392_2009 / 392_2010 / 392_2011 / 392_2013 / 392_2014 / 392_2015 / 392_2016 / 392_2018 / 392_2019 / 392_2020 / 392_2021 / 392_2023 / 392_2024,257,6.0,2004-01-15,2024-01-15,118
-66.920227,139.331818,2935 / 2974 / 3006 / 3064 / 3153 / 3242 / 3332 / 3445 / 3535 / 3625 / 3713 / 3803 / 3890 / 3980 / 4071 / 4160 / 4271 / 4362,382_2005 / 382_2006 / 382_2007 / 382_2008 / 382_2009 / 382_2010 / 382_2011 / 382_2013 / 382_2014 / 382_2015 / 382_2016 / 382_2017 / 382_2018 / 382_2019 / 382_2020 / 382_2021 / 382_2023 / 382_2024,257,6.0,2005-01-15,2024-01-15,137
-66.911621,139.341415,2904 / 2973 / 3063 / 3152 / 3241 / 3331 / 3444 / 3534 / 3624 / 3712 / 3802 / 3889 / 3979 / 4070 / 4159 / 4270 / 4361,372_2004 / 372_2006 / 372_2008 / 372_2009 / 372_2010 / 372_2011 / 372_2013 / 372_2014 / 372_2015 / 372_2016 / 372_2017 / 372_2018 / 372_2019 / 372_2020 / 372_2021 / 372_2023 / 372_2024,257,6.0,2004-01-15,2024-01-15,124
-66.905106,139.354141,2934 / 2972 / 3062 / 3151 / 3240 / 3330 / 3443 / 3533 / 3623 / 3711 / 3888 / 3978 / 4069 / 4158 / 4269 / 4360,362_2005 / 362_2006 / 362_2008 / 362_2009 / 362_2010 / 362_2011 / 362_2013 / 362_2014 / 362_2015 / 362_2016 / 362_2018 / 362_2019 / 362_2020 / 362_2021 / 362_2023 / 362_2024,257,6.0,2005-01-15,2024-01-15,128
-66.896553,139.3638,2903 / 2933 / 3005 / 3061 / 3150 / 3239 / 3329 / 3442 / 3532 / 3622 / 3710 / 3801 / 3887 / 3977 / 4068 / 4157 / 4268 / 4359,352_2004 / 352_2005 / 352_2007 / 352_2008 / 352_2009 / 352_2010 / 352_2011 / 352_2013 / 352_2014 / 352_2015 / 352_2016 / 352_2017 / 352_2018 / 352_2019 / 352_2020 / 352_2021 / 352_2023 / 352_2024,257,6.0,2004-01-15,2024-01-15,152
-66.889015,139.375931,2932 / 3060 / 3149 / 3238 / 3328 / 3441 / 3531 / 3621 / 3709 / 3800 / 3886 / 3976 / 4067 / 4156 / 4267 / 4358,342_2005 / 342_2008 / 342_2009 / 342_2010 / 342_2011 / 342_2013 / 342_2014 / 342_2015 / 342_2016 / 342_2017 / 342_2018 / 342_2019 / 342_2020 / 342_2021 / 342_2023 / 342_2024,257,6.0,2005-01-15,2024-01-15,103
-66.880364,139.386749,3059 / 3148 / 3237 / 3327 / 3440 / 3530 / 3620 / 3708 / 3799 / 3885 / 3975 / 4066 / 4155 / 4266 / 4357,331_2008 / 331_2009 / 331_2010 / 331_2011 / 331_2013 / 331_2014 / 331_2015 / 331_2016 / 331_2017 / 331_2018 / 331_2019 / 331_2020 / 331_2021 / 331_2023 / 331_2024,257,6.0,2008-01-15,2024-01-15,131
-66.873322,139.400421,2902 / 3004 / 3058 / 3147 / 3236 / 3326 / 3439 / 3529 / 3619 / 3707 / 3798 / 3884 / 3974 / 4065 / 4154 / 4265 / 4356,321_2004 / 321_2007 / 321_2008 / 321_2009 / 321_2010 / 321_2011 / 321_2013 / 321_2014 / 321_2015 / 321_2016 / 321_2017 / 321_2018 / 321_2019 / 321_2020 / 321_2021 / 321_2023 / 321_2024,257,6.0,2004-01-15,2024-01-15,136
-66.866158,139.413483,2901 / 3057 / 3146 / 3235 / 3325 / 3438 / 3528 / 3618 / 3706 / 3797 / 3883 / 3973 / 4064 / 4153 / 4264 / 4355,312_2004 / 312_2008 / 312_2009 / 312_2010 / 312_2011 / 312_2013 / 312_2014 / 312_2015 / 312_2016 / 312_2017 / 312_2018 / 312_2019 / 312_2020 / 312_2021 / 312_2023 / 312_2024,257,6.0,2004-01-15,2024-01-15,104
-66.858643,139.425079,2900 / 2931 / 3056 / 3145 / 3234 / 3324 / 3437 / 3527 / 3617 / 3705 / 3796 / 3882 / 3972 / 4063 / 4152 / 4263 / 4354,302_2004 / 302_2005 / 302_2008 / 302_2009 / 302_2010 / 302_2011 / 302_2013 / 302_2014 / 302_2015 / 302_2016 / 302_2017 / 302_2018 / 302_2019 / 302_2020 / 302_2021 / 302_2023 / 302_2024,257,6.0,2004-01-15,2024-01-15,128
-66.851356,139.438278,2930 / 2971 / 3003 / 3055 / 3144 / 3233 / 3323 / 3436 / 3526 / 3616 / 3704 / 3795 / 3881 / 3971 / 4062 / 4151 / 4262 / 4353,292_2005 / 292_2006 / 292_2007 / 292_2008 / 292_2009 / 292_2010 / 292_2011 / 292_2013 / 292_2014 / 292_2015 / 292_2016 / 292_2017 / 292_2018 / 292_2019 / 292_2020 / 292_2021 / 292_2023 / 292_2024,257,6.0,2005-01-15,2024-01-15,138
-66.843346,139.449539,2929 / 3054 / 3143 / 3232 / 3322 / 3435 / 3525 / 3615 / 3703 / 3794 / 3880 / 3970 / 4061 / 4150 / 4261 / 4352,282_2005 / 282_2008 / 282_2009 / 282_2010 / 282_2011 / 282_2013 / 282_2014 / 282_2015 / 282_2016 / 282_2017 / 282_2018 / 282_2019 / 282_2020 / 282_2021 / 282_2023 / 282_2024,257,6.0,2005-01-15,2024-01-15,126
-66.83596,139.462341,2899 / 3002 / 3053 / 3142 / 3231 / 3321 / 3434 / 3524 / 3614 / 3702 / 3793 / 3879 / 3969 / 4060 / 4149 / 4260 / 4351,272_2004 / 272_2007 / 272_2008 / 272_2009 / 272_2010 / 272_2011 / 272_2013 / 272_2014 / 272_2015 / 272_2016 / 272_2017 / 272_2018 / 272_2019 / 272_2020 / 272_2021 / 272_2023 / 272_2024,257,6.0,2004-01-15,2024-01-15,136
-66.828445,139.475037,2928 / 3052 / 3141 / 3230 / 3320 / 3433 / 3523 / 3613 / 3701 / 3792 / 3878 / 3968 / 4059 / 4148 / 4259 / 4350,262_2005 / 262_2008 / 262_2009 / 262_2010 / 262_2011 / 262_2013 / 262_2014 / 262_2015 / 262_2016 / 262_2017 / 262_2018 / 262_2019 / 262_2020 / 262_2021 / 262_2023 / 262_2024,257,6.0,2005-01-15,2024-01-15,135
-66.820679,139.485672,2927 / 3001 / 3051 / 3140 / 3229 / 3319 / 3432 / 3522 / 3612 / 3700 / 3791 / 3877 / 3967 / 4058 / 4147 / 4258 / 4349,252_2005 / 252_2007 / 252_2008 / 252_2009 / 252_2010 / 252_2011 / 252_2013 / 252_2014 / 252_2015 / 252_2016 / 252_2017 / 252_2018 / 252_2019 / 252_2020 / 252_2021 / 252_2023 / 252_2024,257,6.0,2005-01-15,2024-01-15,157
